"","shop_id","model_id","offer_id","binary_ware_md5","category_id","flags_available","local","flags_cpa","binary_price_price","fee","flags_yx_money","fast_delivery","flags_inpost_enable","flags_delivery","flags_any_delivery","flags_post_term","shop_rating","pricelevel","cond.main","days_to"
"1426",430,14193971,"83980","vWcVhcnuNEZvCPzajcoTHg",91491,TRUE,TRUE,TRUE,46490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1427",430,14193971,"83984","sz9NB6vAlzNUdyVUAIYorA",91491,TRUE,TRUE,TRUE,46490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1428",430,14193971,"83985","uScAW_9nS0LnxiO02UEZSQ",91491,TRUE,TRUE,TRUE,46490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1429",430,14193992,"83768","4HHQfI4lR2lb4dPTbgfnEA",91491,TRUE,TRUE,TRUE,7490,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"1430",430,14193992,"84017","AJqqv4Mgcxqg4CKBEyNlzQ",91491,TRUE,TRUE,TRUE,7490,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"1431",430,14194903,"83690","HNsDV5qxrCBjqfNbW7OMCA",91491,TRUE,TRUE,TRUE,3290,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"1432",430,14194903,"83691","flpEODdEUZmzBDB4Ob6dYQ",91491,TRUE,TRUE,TRUE,3290,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"1433",430,14195355,"83501","cgu8lZ_Ye_EiIxn8F-5EZg",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1434",430,14195355,"83502","buMwrE89XynccDAexoQ8ng",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1435",430,14195355,"83817","3103yc6jV3BU4Wie88xbjg",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1436",430,14195915,"83981","Z8dLKQdCpvdDsx0ywdXvwQ",91491,TRUE,TRUE,TRUE,46990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1437",430,14195915,"83982","c_VBWs7E6VhdZWPB_LEsjQ",91491,TRUE,TRUE,TRUE,46990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1438",430,14195915,"83983","jozA8bFlf9BfzeCa9BD6Aw",91491,TRUE,TRUE,TRUE,46990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1439",430,14196004,"83666","C2R4VWDigTeeKG_pPvNiUQ",91491,TRUE,TRUE,TRUE,5790,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"1440",430,14196004,"83743","O5VuQkjebwUqBJYfVhGXAw",91491,TRUE,TRUE,TRUE,5790,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"1441",430,14196191,"84029","SVPhviy1dVsZqpzHA6xhVQ",91491,TRUE,TRUE,TRUE,3990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1442",430,14196191,"84031","LSD_os6yY3tdw57PNocRSA",91491,TRUE,TRUE,TRUE,3990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1443",430,14196191,"84032","HdeqqAPJ--AsqXua4LebiA",91491,TRUE,TRUE,TRUE,3990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1444",430,14196191,"84033","pD_qJNwGjX8W6lzZJu2zUA",91491,TRUE,TRUE,TRUE,3990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1445",430,14209901,"84050","OBJruZJRAML6NYL5-TBZ4g",91491,TRUE,TRUE,TRUE,16890,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1446",430,14221035,"83861","r1JouAXYTavNzCCYX14o2w",91491,TRUE,TRUE,TRUE,5990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1447",430,14221035,"83862","JJd7UVx_S5feM1T5AjuuNw",91491,TRUE,TRUE,TRUE,5990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1448",430,14221035,"83863","znzSKDW60veoPuDubwyJWA",91491,TRUE,TRUE,TRUE,5990,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1449",430,14221048,"83606","H-9W9ZJAOjk_L7b4MsUCNA",91491,TRUE,TRUE,TRUE,4490,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1450",430,14221048,"83607","YQFvncHDAsTjFQ3TdZoO4g",91491,TRUE,TRUE,TRUE,4490,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1451",430,14221048,"83608","3r2YghZo8TAfPjc8HWn1Dw",91491,TRUE,TRUE,TRUE,4490,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1452",430,14221048,"83719","YFeZNaRnPBmPa50GbmEr6w",91491,TRUE,TRUE,TRUE,4490,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1453",430,14221048,"83724","lR1uTBR_m3YJzOVeKP3eJA",91491,TRUE,TRUE,TRUE,4490,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1454",430,14221333,"83995","mAcLsqP2cCQjTsegZtUbZA",91491,TRUE,TRUE,TRUE,6990,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1455",430,14221333,"83996","JgAE7cJ6OjD33gj2mdW0Vw",91491,TRUE,TRUE,TRUE,6990,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1456",430,14223037,"83748","hKmWbeWpaCEtCfsPBPg6iw",91491,TRUE,TRUE,TRUE,2990,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"1457",430,14223037,"83752","dtndtkc0Jr1aJR-qgYfaeQ",91491,TRUE,TRUE,TRUE,2990,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"1458",430,14223037,"83764","A7b_x89qE5Qv85C1esr5kQ",91491,TRUE,TRUE,TRUE,2990,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"1459",430,14223123,"83740","ElCRhRIrqY1zVKoWGR10Jw",91491,TRUE,TRUE,TRUE,7290,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1460",430,14223123,"83741","XmebDI1jHGynqpeiMJN0Gw",91491,TRUE,TRUE,TRUE,7290,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1461",430,14226305,"83791","UZfna_GfusbdR78mRcJM1w",91491,TRUE,TRUE,TRUE,8390,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1462",430,14226305,"83792","bwjdzqf-8E0qai8i3lvAaA",91491,TRUE,TRUE,TRUE,8390,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1463",430,14226306,"83820","rJ-JvgG00k2nO_c7-q0fzA",91491,TRUE,TRUE,TRUE,7990,200,FALSE,NA,FALSE,FALSE,"False","False",5,2,TRUE,NA
"1464",430,14226329,"83800","rrfVlKe4LYqZNUznLFNZxA",91491,TRUE,TRUE,TRUE,3890,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1465",430,14257988,"83986","LV11UzI7WtCNmPxaw55CDw",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1466",430,14257988,"83987","9j4lmuk6EmXplSacSRTO-Q",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1467",430,14257988,"83988","xbaKsi4rSVovnDsiMO9wnQ",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1468",430,14257988,"83989","2ObUAvfV5wDJ20eIN7-y6A",91491,TRUE,TRUE,TRUE,6790,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1469",430,14261092,"83412","sLt26QELU8_vbWTucOiMHg",91491,TRUE,TRUE,TRUE,3490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1470",430,14261092,"83442","394rzqtmPXpVNDQ4MrZoMw",91491,TRUE,TRUE,TRUE,3490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1471",430,14261092,"83498","INzERfUoDTsc_50zM28mWA",91491,TRUE,TRUE,TRUE,3490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1472",430,14262562,"83865","93ddsVlLs6kyKPJGPCxGMA",91491,TRUE,TRUE,TRUE,1390,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"1473",430,14264433,"83902","BmmK7u4FC-AgRHM41zYe5A",91491,TRUE,TRUE,TRUE,7490,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"1474",430,14264433,"84038","7FHGDqTsNbaeRY2ISRI_4w",91491,TRUE,TRUE,TRUE,7490,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"1475",430,14264433,"84039","VGtNeXP12aiC_rjvxomcag",91491,TRUE,TRUE,TRUE,7490,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"1476",430,1710417828,"83965","oqFRbCEZ8XcniT59CRYIog",91491,TRUE,TRUE,TRUE,7590,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"1477",430,1710417828,"83966","eiA-yKehX_eLUGTldElc7w",91491,TRUE,TRUE,TRUE,7590,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"1546",632,13988672,"473475","EScED5tqqnYTTkR62jF1tQ",91491,TRUE,TRUE,TRUE,19989,270,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1555",632,14193971,"482570","eMynCVdF36uQaEcDjlYCVQ",91491,TRUE,TRUE,TRUE,47990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1556",632,14193971,"482572","VIOGMvkoDBGOJnnuMO3ugQ",91491,TRUE,TRUE,TRUE,47990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1557",632,14209841,"479715","9NhcoQxDmTuDlALRA_jndQ",91491,TRUE,TRUE,TRUE,47490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1558",632,1710417822,"478793","_oNJsufD-nQ9I_NvIcNNdA",91491,TRUE,TRUE,TRUE,989,211,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1721",680,13849550,"907580","9cIKcz_OTSbsj6XlawV7DQ",91491,TRUE,TRUE,TRUE,13730,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1722",680,13849550,"907581","nk9bia224_AGEaX_XbNp3g",91491,TRUE,TRUE,TRUE,13770,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1723",680,13849550,"907582","8X5uK2QlLImLSRGJTqV0ow",91491,TRUE,TRUE,TRUE,13710,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1728",680,13869827,"907930","zlNUHZhMJr5Mq6FkDqW9jg",91491,TRUE,TRUE,TRUE,3460,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1773",680,14179026,"910733","u70O1L_NemLYWUYWZB2BNw",91491,TRUE,TRUE,TRUE,5650,200,FALSE,NA,FALSE,FALSE,"False","False",5,3,TRUE,NA
"1774",680,14187934,"907713","GLDFNiP4y7ghVgQ2WymaKw",91491,TRUE,TRUE,TRUE,14330,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1775",680,14187934,"907714","vOPynzGDTI_fAcGb1M5N2Q",91491,TRUE,TRUE,TRUE,14290,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1776",680,14195355,"907607","uRZd2q8jH9ZLy9Xkey1Nag",91491,TRUE,TRUE,TRUE,13930,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"1777",680,14195355,"907608","5DjXu9m9KaGs9Sj1oW6l0g",91491,TRUE,TRUE,TRUE,13840,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"1778",680,14195355,"907609","tui8idICU-0qDCgEUbyAxQ",91491,TRUE,TRUE,TRUE,13940,200,FALSE,NA,FALSE,FALSE,"False","False",5,7,TRUE,NA
"1779",680,14196004,"907971","RhwfQqBwZZGvPo6hDufGSA",91491,TRUE,TRUE,TRUE,6040,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1780",680,14196004,"907972","1QkkjfozBtB7uoNogoM0pQ",91491,TRUE,TRUE,TRUE,5980,200,FALSE,NA,FALSE,FALSE,"False","False",5,5,TRUE,NA
"1781",680,14206636,"911423","fzcFmYyhdqbd2Wu4CFGFmA",91491,TRUE,TRUE,TRUE,56950,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1782",680,14206682,"911319","lTeFgbx8qbZVH1rrAyWLBA",91491,TRUE,TRUE,TRUE,64980,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1783",680,14206682,"911422","Sd5GQVL2SU0DoDY2citEuw",91491,TRUE,TRUE,TRUE,64960,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1784",680,14206682,"911425","5jMDtgwVOBvQxabwwAgsbQ",91491,TRUE,TRUE,TRUE,64990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1785",680,14206684,"911421","TBFuHmGJHfYYJaSgSLKFKw",91491,TRUE,TRUE,TRUE,73990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1786",680,14206684,"911424","QZMKJrakdSLDPLi2MQ3-Tw",91491,TRUE,TRUE,TRUE,73980,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1787",680,14206684,"911426","i0imnCinZ9ovDUHopYntMA",91491,TRUE,TRUE,TRUE,73970,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1788",680,14206712,"911548","w0yBObb8dGxZ4qbEvKwkSA",91491,TRUE,TRUE,TRUE,85040,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1789",680,14209841,"909039","EJX104_wCJn9BRRFJZF3Ew",91491,TRUE,TRUE,TRUE,47980,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1790",680,14209841,"909041","vl6Wwd4FUmI2Tk1YFcftJA",91491,TRUE,TRUE,TRUE,47950,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1791",680,14209841,"911387","TMIFRDJt7C-KhW7EPxxdKg",91491,TRUE,TRUE,TRUE,46990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1792",680,14209842,"911315","zGSArTX553jT3jgTkJp4vQ",91491,TRUE,TRUE,TRUE,56020,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1793",680,14209842,"911388","ntsHe03pJETWTKfquEQSkA",91491,TRUE,TRUE,TRUE,55950,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1920",826,13340756,"47580","4kEO2SIw71oKxDh7NBDI_g",91491,TRUE,TRUE,TRUE,15990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1975",826,13814762,"45113","izU5P5oEiwRlt7SIzPBXaA",91491,TRUE,TRUE,TRUE,15490,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1977",826,13849550,"47238","UbIhiA1p8hbhg06BjAldwQ",91491,TRUE,TRUE,TRUE,13690,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1978",826,13849550,"47239","A6zinrwgIQ1HJmh7hrSXlw",91491,TRUE,TRUE,TRUE,13690,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1979",826,13849550,"47240","X6eD-DdJDd0UiBB7Vv_q3Q",91491,TRUE,TRUE,TRUE,13690,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"1985",826,13898917,"47585","QtIWMsmLDycF7ga_2JZ_Lw",91491,TRUE,TRUE,TRUE,13990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1986",826,13898925,"47414","_NwiX8EI6BezS5vDbAvMEQ",91491,TRUE,TRUE,TRUE,27990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1987",826,13898925,"47420","PKC8v5BGO5ifn-yi2C2kSw",91491,TRUE,TRUE,TRUE,27990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1988",826,13898925,"47575","ATCz6mRv4EKgCYzC4ygrgA",91491,TRUE,TRUE,TRUE,27990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"1989",826,13898934,"47574","eryWySUobcO5hILqYj7YOQ",91491,TRUE,TRUE,TRUE,44990,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"2010",826,14112311,"47421","AypI_tB4hN94jz_or-iEGA",91491,TRUE,TRUE,TRUE,23990,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"2011",826,14112311,"47422","h1IAMN40r7HDa9M3bmNO0w",91491,TRUE,TRUE,TRUE,23990,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"2012",826,14112311,"47584","Js_Tuqumfwtnm5ipWuHoaA",91491,TRUE,TRUE,TRUE,23990,200,FALSE,NA,FALSE,FALSE,"False","False",5,8,TRUE,NA
"2014",826,14124403,"47423","nqwC8HvDvWQZtomwVYoHew",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"2015",826,14124403,"47568","PlD5FxsAl5Al7KcZ-UjfTg",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"2016",826,14124403,"47573","ahd_wiJn9w8eUJ-9TJKmBQ",91491,TRUE,TRUE,TRUE,12990,200,FALSE,NA,FALSE,FALSE,"False","False",5,6,TRUE,NA
"2018",826,14193971,"47969","UFNQx-9JrjH8vRxPLCR2XA",91491,TRUE,TRUE,TRUE,49990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2019",826,14193971,"47970","VJXWwqhyHXI1o_MnyPvKbg",91491,TRUE,TRUE,TRUE,49990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2020",826,14195915,"47986","lCxxMNxe0RUazcI6aUFg8g",91491,TRUE,TRUE,TRUE,50990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2021",826,14195915,"47987","glB3fegv4JP4BP6qwo8ANg",91491,TRUE,TRUE,TRUE,50990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2022",826,14206636,"47678","1eO-va1zXb1cSHdjFgpxJQ",91491,TRUE,TRUE,TRUE,56990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2023",826,14206636,"48053","dt2z1OR33Sqk5S0Ha1D93Q",91491,TRUE,TRUE,TRUE,56990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2024",826,14206636,"48054","2aGBsCb3HnKv8NehmcJO9A",91491,TRUE,TRUE,TRUE,56990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2025",826,14206636,"48149","Ux-oS0qyJc0SuLQ9_UcYmw",91491,TRUE,TRUE,TRUE,56990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2026",826,14206637,"48150","rrrGZT4u3QBSbkQROOQFjw",91491,TRUE,TRUE,TRUE,71990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2027",826,14206637,"48287","XW6yeczxBIV58xpDlOLxNQ",91491,TRUE,TRUE,TRUE,69890,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2028",826,14206682,"47604","4YRnQHPpgzGcixgnbogJUQ",91491,TRUE,TRUE,TRUE,65990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2029",826,14206682,"47605","n5n_jWzsovtgky-QW1AnOA",91491,TRUE,TRUE,TRUE,65990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2030",826,14206682,"47606","mJPij-Cn2wjhsh0zul998Q",91491,TRUE,TRUE,TRUE,65990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2031",826,14206682,"47607","hRwQFukP-lja2uky3mLmkw",91491,TRUE,TRUE,TRUE,65990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2032",826,14206682,"47608","pZgBhqIak-87H1P8CrKGBA",91491,TRUE,TRUE,TRUE,69990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2033",826,14206684,"47609","W5AQmO_1uXdIjCPwVpb9fA",91491,TRUE,TRUE,TRUE,74990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2034",826,14206684,"47610","cxqLLdy4Q-XMoOHDOFojRQ",91491,TRUE,TRUE,TRUE,74990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2035",826,14206684,"47704","qN81f3I-QbNnwonptJpHpw",91491,TRUE,TRUE,TRUE,74990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2036",826,14206684,"47705","83Out2yuKNfiJ6Ow7_x_6Q",91491,TRUE,TRUE,TRUE,74990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2037",826,14206684,"47706","y8ecZxueoWypMcK3UsHVLw",91491,TRUE,TRUE,TRUE,75990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2038",826,14206711,"47611","Cl1wVAbtldWcu_orlq6cXg",91491,TRUE,TRUE,TRUE,81990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2039",826,14206711,"48151","pVEfmKvPTZcpEPNqCaWlJA",91491,TRUE,TRUE,TRUE,85990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2040",826,14206711,"48152","wrVVEfmkIsbn0OOYAdm8Ow",91491,TRUE,TRUE,TRUE,89990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2041",826,14209841,"47537","oNDts5-FKvgQ7cH_i3TRUg",91491,TRUE,TRUE,TRUE,47990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2042",826,14209841,"47538","oqvoUETkAKyJlaihQxYOiQ",91491,TRUE,TRUE,TRUE,47990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2043",826,14209841,"47539","0sWJ0rv325LwJt3T4OhlCg",91491,TRUE,TRUE,TRUE,47990,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2044",826,14209842,"48273","TRPILq67WkgWiacNh88vsQ",91491,TRUE,TRUE,TRUE,56790,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2045",826,14209842,"48274","NmQJz92IMGsp30AHIzpYRg",91491,TRUE,TRUE,TRUE,56790,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2046",826,14225483,"47989","7uymxTftT53OFlw0J3Z6Bg",91491,TRUE,TRUE,TRUE,16990,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"2047",826,14257988,"47831","ifgE7jbfqbrsVUSyB_dJaQ",91491,TRUE,TRUE,TRUE,7690,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"2048",826,14257988,"47832","6cgMRK5NOVdaOhewM1slkw",91491,TRUE,TRUE,TRUE,7690,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"2049",826,14257988,"47833","83Fu8bBN16LsK-FauUQPRA",91491,TRUE,TRUE,TRUE,7690,200,FALSE,NA,FALSE,FALSE,"False","False",5,4,TRUE,NA
"2057",955,10703893,"34855","HXoT4JN7ZdkucBk9QORMoQ",91491,TRUE,TRUE,TRUE,18900,200,FALSE,NA,FALSE,FALSE,"False","False",5,1,TRUE,NA
"2126",955,13485518,"38165","B5J8S3cZjwN1pSMyDNnjwQ",91491,TRUE,TRUE,TRUE,50211,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2127",955,13485518,"38167","nH8EY9g0_OaAhVWwpOyFiQ",91491,TRUE,TRUE,TRUE,50294,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2135",955,14206636,"38107","XM6v2hyrN65L9TwJ8iJoEQ",91491,TRUE,TRUE,TRUE,59340,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2136",955,14206636,"38108","nzUsmQ64PIAg2tuqIgTQeg",91491,TRUE,TRUE,TRUE,59735,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2137",955,14206636,"38109","isOahIXR5Zgq4bzIRls6jA",91491,TRUE,TRUE,TRUE,59412,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2138",955,14206636,"38110","hp9qc2NeLHqQKtQzFu3vwA",91491,TRUE,TRUE,TRUE,59340,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2139",955,14206637,"38116","JfMZbnsC2n1YTv7Zzhz6tA",91491,TRUE,TRUE,TRUE,77123,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2140",955,14206637,"38117","L7iF-aRI7qJNLr9GVMSZFQ",91491,TRUE,TRUE,TRUE,75250,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2141",955,14206682,"38096","urc7oSjwdMACVKRIC2T3vA",91491,TRUE,TRUE,TRUE,69340,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2142",955,14206682,"38097","B5ItVRau9v7TqetRsxiC7Q",91491,TRUE,TRUE,TRUE,77018,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2143",955,14206682,"38098","8l02w5R3vD7vH4aZnl1Ypw",91491,TRUE,TRUE,TRUE,67725,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2144",955,14206684,"38099","wqXdD8OsN3lQDMuZ6PDh_A",91491,TRUE,TRUE,TRUE,77977,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2145",955,14206684,"38103","bdoAAU2r0Gbncn8ySFOl8A",91491,TRUE,TRUE,TRUE,79284,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2146",955,14206684,"38104","W49gLe6mFWEqc3M4-nN6Ig",91491,TRUE,TRUE,TRUE,81847,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2147",955,14206684,"38105","z-iB_8-1uSe1rykADGPogA",91491,TRUE,TRUE,TRUE,77843,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
"2148",955,14206684,"38106","GYfI1ieQts-0YUQJgF4nYg",91491,TRUE,TRUE,TRUE,77390,200,FALSE,NA,FALSE,FALSE,"False","False",5,9,TRUE,NA
